cell_id,cell_lat,cell_lon,in_scope
319,51.2890458,-0.2073319,0
320,51.2890458,-0.2037251,0
321,51.2890458,-0.2001183,0
322,51.2890458,-0.1965116,0
323,51.2890458,-0.1929048,0
324,51.2890458,-0.1892980,0
325,51.2890458,-0.1856913,0
326,51.2890458,-0.1820845,0
327,51.2890458,-0.1784777,0
328,51.2890458,-0.1748710,0
329,51.2890458,-0.1712642,0
330,51.2890458,-0.1676575,0
331,51.2890458,-0.1640507,1
332,51.2890458,-0.1604439,1
333,51.2890458,-0.1568372,1
334,51.2890458,-0.1532304,1
335,51.2890458,-0.1496236,1
336,51.2890458,-0.1460169,1
337,51.2890458,-0.1424101,0
338,51.2890458,-0.1388033,0
339,51.2890458,-0.1351966,0
340,51.2890458,-0.1315898,0
341,51.2890458,-0.1279831,0
342,51.2890458,-0.1243763,0
343,51.2890458,-0.1207695,0
344,51.2890458,-0.1171628,0
345,51.2890458,-0.1135560,0
346,51.2890458,-0.1099492,1
347,51.2890458,-0.1063425,1
348,51.2890458,-0.1027357,1
349,51.2890458,-0.0991289,1
350,51.2890458,-0.0955222,1
351,51.2890458,-0.0919154,1
352,51.2890458,-0.0883087,1
353,51.2890458,-0.0847019,1
354,51.2890458,-0.0810951,1
355,51.2890458,-0.0774884,1
356,51.2890458,-0.0738816,1
357,51.2890458,-0.0702748,1
358,51.2890458,-0.0666681,1
359,51.2890458,-0.0630613,0
360,51.2890458,-0.0594545,0
361,51.2890458,-0.0558478,0
362,51.2890458,-0.0522410,0
363,51.2890458,-0.0486343,0
364,51.2890458,-0.0450275,0
365,51.2890458,-0.0414207,0
366,51.2890458,-0.0378140,0
367,51.2890458,-0.0342072,0
368,51.2890458,-0.0306004,0
369,51.2890458,-0.0269937,0
370,51.2890458,-0.0233869,0
371,51.2890458,-0.0197801,0
372,51.2890458,-0.0161734,0
373,51.2890458,-0.0125666,0
374,51.2890458,-0.0089599,0
375,51.2890458,-0.0053531,0
376,51.2890458,-0.0017463,0
377,51.2890458,0.0018604,0
378,51.2890458,0.0054672,0
379,51.2890458,0.0090740,0
380,51.2890458,0.0126807,0
381,51.2890458,0.0162875,1
382,51.2890458,0.0198943,1
383,51.2890458,0.0235010,1
384,51.2890458,0.0271078,1
385,51.2890458,0.0307145,1
386,51.2890458,0.0343213,1
387,51.2890458,0.0379281,1
388,51.2890458,0.0415348,1
389,51.2890458,0.0451416,0
390,51.2890458,0.0487484,1
391,51.2890458,0.0523551,1
392,51.2890458,0.0559619,1
393,51.2890458,0.0595687,1
394,51.2890458,0.0631754,1
395,51.2890458,0.0667822,1
396,51.2890458,0.0703889,1
397,51.2890458,0.0739957,0
398,51.2890458,0.0776025,0
399,51.2890458,0.0812092,0
400,51.2890458,0.0848160,0
401,51.2890458,0.0884228,0
402,51.2890458,0.0920295,0
403,51.2890458,0.0956363,0
404,51.2890458,0.0992431,0
405,51.2890458,0.1028498,0
406,51.2890458,0.1064566,0
407,51.2890458,0.1100633,0
408,51.2890458,0.1136701,0
409,51.2890458,0.1172769,0
410,51.2890458,0.1208836,0
411,51.2890458,0.1244904,0
412,51.2890458,0.1280972,0
413,51.2890458,0.1317039,0
414,51.2890458,0.1353107,0
415,51.2890458,0.1389175,0
416,51.2890458,0.1425242,0
417,51.2890458,0.1461310,0
418,51.2890458,0.1497377,0
419,51.2890458,0.1533445,0
420,51.2890458,0.1569513,0
421,51.2890458,0.1605580,0
422,51.2890458,0.1641648,0
423,51.2890458,0.1677716,0
424,51.2890458,0.1713783,0
425,51.2890458,0.1749851,0
426,51.2890458,0.1785919,0
427,51.2890458,0.1821986,0
428,51.2890458,0.1858054,0
429,51.2890458,0.1894121,0
430,51.2890458,0.1930189,0
431,51.2890458,0.1966257,0
432,51.2890458,0.2002324,0
433,51.2890458,0.2038392,0
434,51.2890458,0.2074460,0
