cell_id,cell_lat,cell_lon,in_scope
560,48.4079158,2.3952486,0
561,48.4079158,2.3986566,0
562,48.4079158,2.4020646,0
563,48.4079158,2.4054727,0
564,48.4079158,2.4088807,0
565,48.4079158,2.4122887,0
566,48.4079158,2.4156968,0
567,48.4079158,2.4191048,0
568,48.4079158,2.4225128,0
569,48.4079158,2.4259209,0
570,48.4079158,2.4293289,0
571,48.4079158,2.4327369,0
572,48.4079158,2.4361450,0
573,48.4079158,2.4395530,0
574,48.4079158,2.4429610,0
575,48.4079158,2.4463691,0
576,48.4079158,2.4497771,1
577,48.4079158,2.4531851,1
578,48.4079158,2.4565931,1
579,48.4079158,2.4600012,1
580,48.4079158,2.4634092,1
581,48.4079158,2.4668172,1
582,48.4079158,2.4702253,1
583,48.4079158,2.4736333,1
584,48.4079158,2.4770413,1
585,48.4079158,2.4804494,0
586,48.4079158,2.4838574,0
587,48.4079158,2.4872654,0
588,48.4079158,2.4906735,0
589,48.4079158,2.4940815,0
590,48.4079158,2.4974895,0
591,48.4079158,2.5008976,0
592,48.4079158,2.5043056,0
593,48.4079158,2.5077136,0
594,48.4079158,2.5111217,0
595,48.4079158,2.5145297,0
596,48.4079158,2.5179377,0
597,48.4079158,2.5213458,0
598,48.4079158,2.5247538,0
599,48.4079158,2.5281618,0
600,48.4079158,2.5315699,0
601,48.4079158,2.5349779,0
602,48.4079158,2.5383859,0
603,48.4079158,2.5417940,0
604,48.4079158,2.5452020,0
605,48.4079158,2.5486100,0
606,48.4079158,2.5520180,0
607,48.4079158,2.5554261,1
608,48.4079158,2.5588341,1
609,48.4079158,2.5622421,1
610,48.4079158,2.5656502,1
611,48.4079158,2.5690582,1
612,48.4079158,2.5724662,1
613,48.4079158,2.5758743,0
614,48.4079158,2.5792823,0
615,48.4079158,2.5826903,0
616,48.4079158,2.5860984,0
617,48.4079158,2.5895064,0
618,48.4079158,2.5929144,0
619,48.4079158,2.5963225,0
620,48.4079158,2.5997305,0
621,48.4079158,2.6031385,0
622,48.4079158,2.6065466,0
623,48.4079158,2.6099546,0
624,48.4079158,2.6133626,0
625,48.4079158,2.6167707,0
626,48.4079158,2.6201787,0
627,48.4079158,2.6235867,0
628,48.4079158,2.6269948,0
629,48.4079158,2.6304028,0
630,48.4079158,2.6338108,0
631,48.4079158,2.6372189,0
632,48.4079158,2.6406269,0
633,48.4079158,2.6440349,0
634,48.4079158,2.6474429,0
635,48.4079158,2.6508510,0
636,48.4079158,2.6542590,0
637,48.4079158,2.6576670,0
638,48.4079158,2.6610751,0
639,48.4079158,2.6644831,0
640,48.4079158,2.6678911,0
641,48.4079158,2.6712992,0
642,48.4079158,2.6747072,0
643,48.4079158,2.6781152,1
644,48.4079158,2.6815233,1
645,48.4079158,2.6849313,1
646,48.4079158,2.6883393,1
647,48.4079158,2.6917474,1
648,48.4079158,2.6951554,1
649,48.4079158,2.6985634,1
650,48.4079158,2.7019715,1
651,48.4079158,2.7053795,1
652,48.4079158,2.7087875,1
653,48.4079158,2.7121956,1
654,48.4079158,2.7156036,1
655,48.4079158,2.7190116,1
656,48.4079158,2.7224197,1
657,48.4079158,2.7258277,1
658,48.4079158,2.7292357,1
659,48.4079158,2.7326438,1
660,48.4079158,2.7360518,1
661,48.4079158,2.7394598,1
662,48.4079158,2.7428679,1
663,48.4079158,2.7462759,1
664,48.4079158,2.7496839,0
665,48.4079158,2.7530919,0
666,48.4079158,2.7565000,0
667,48.4079158,2.7599080,0
668,48.4079158,2.7633160,0
669,48.4079158,2.7667241,0
670,48.4079158,2.7701321,1
671,48.4079158,2.7735401,1
672,48.4079158,2.7769482,1
673,48.4079158,2.7803562,1
674,48.4079158,2.7837642,1
675,48.4079158,2.7871723,1
676,48.4079158,2.7905803,1
677,48.4079158,2.7939883,1
678,48.4079158,2.7973964,1
679,48.4079158,2.8008044,1
